datetime,city,state,country,shape,duration,comments,latitude,longitude,region,us_region
21/08/2013 22:00,staunton,VA,US,light,633,4 lights traveling in a clockwise circle coming together at a central point&#44over and over again.  (NUFORC Note:  Adv. lights??  PD)),38.1494444,-79.0719444,US,Southeast
2/08/1972 2:00,ponca city,OK,US,light,900,Four lights like a radio or TV tower sits sationary for awhile then moves horizontil&#44 lights remain at an equal distance apart&#44 like th,36.7069444,-97.0852778,US,Southeast
2/08/1986 23:00,tuolumne,CA,US,disk,21600,Disk shaped&#44 red lights circling the outside&#44 flying on the treeline in the high country in the Sierra Nevada,37.9608333,-120.2363889,US,West
2/08/1995 19:34,deming,NM,US,unknown,1800,Man sees TV coverage of obj. over Salida&#44 CO (27AU95).  He and many other bus riders W of Deming&#44 NM&#44 saw same object&#33,32.2686111,-107.7580556,US,Southwest
2/08/1995 22:35,lynnwood,WA,US,unknown,3,Couple witness a large blue-green obj. streak downward in eastern sky.  Looked &quot;like comet w/ tail.&quot;  Expected explosion&#44 but none.,47.8211111,-122.3138889,US,West
2/08/1998 20:45,perth (western australia),OCEANIA,AU,light,60,blue light from se  to nw at high speed,-31.95224,115.861397,Oceania,OCEANIA
2/08/1998 23:30,richmond,VA,US,sphere,120,Sphere...silver...shiny....spotted in western Henrico County (Richmond&#44 VA),37.5536111,-77.4605556,US,Southeast
2/08/1999 23:30,westport,WA,US,light,90,A very bight light entering the atmosphere. Turned to level flight then it traveled at level flight to a point in the sky and stopped.,46.8902778,-124.1027778,US,West
2/08/2000 21:30,long beach (southport),NC,US,light,5400,6 of us saw three bright lights appearing next to each other for about 1.5 hours&#44 several crafts appeared to be searching for it.,33.9102778,-78.1180556,US,Southeast
2/08/2001 2:00,salem,OR,US,light,300,red light in southern sky,44.9430556,-123.0338889,US,West
2/08/2001 20:30,rowlett,TX,US,rectangle,180,Black rectangular quiet no lights flew right over us.,32.9027778,-96.5636111,US,Southeast
2/08/2001 23:00,ocala,FL,US,circle,2,A bright blue ring of light swooping in and vanishing with a trail of blue left behind,29.1869444,-82.1402778,US,Southeast
2/08/2001 23:25,portland,OR,US,light,30,light bright to dim and gone,45.5236111,-122.675,US,West
2/08/2002 22:30,maple valley,WA,US,light,120,Light  flashed oddly and changed direction twice.,47.4066667,-122.0375,US,West
2/08/2002 23:30,henderson,NV,US,other,600,On Augist 2&#44 2002&#44 at 11:30 PM I saw a bright light illuminating my backyard&#44 which then turned into two square intersecting boxes with,36.0397222,-114.9811111,US,West
2/08/2004 2:13,portland,OR,US,unknown,180,Small craft&#44 rapid movement and flight path&#44 no sound.,45.5236111,-122.675,US,West
2/08/2005 0:00,kelseyville,CA,US,other,300,I and my BF were sky watching last night and at around 12 midnight i saw a bright red blinking light to the right of me. I went to my s,38.9780556,-122.8383333,US,West
2/08/2006 0:00,tyler,TX,US,unknown,3600,Red&#44 white and b lue lighted object.  ((NUFORC Note:  Possible sighting of Sirius??  PD)),32.3511111,-95.3008333,US,Southeast
2/08/2006 19:45,north charleston,SC,US,other,2700,Object stood still in Charleston sky,32.8544444,-79.975,US,Southeast
2/08/2007 23:00,fairfax county,VA,US,circle,30,((HOAX??))  It was flying over ahead of us. At a fast paced speed.,38.8461111,-77.3066667,US,Southeast
2/08/2008 0:00,irrigon,OR,US,circle,10,The UFO sighted in Irrigon&#44 Oregon was and a round object that slowly came done as if it were landing. This UFO was a very bright green,45.8958333,-119.4902778,US,West
2/08/2008 0:30,shellbrook (canada),AMERICA,CA,circle,3600,Object&#44 low in southwestern sky moves up and to the  west and begins flashing multicolored lights&#44 appears to be rotating.,53.216667,-106.4,America,AMERICA
2/08/2008 1:30,oregon city,OR,US,other,360,At 1:30am a very large craft approaches Portland&#44 OR airport from the south and stops near Oregon City.,45.3575,-122.6055556,US,West
2/08/2008 11:15,dearborn,MI,US,oval,1200,Goggle Map-Street View: 24222 New York Dearborn MI- North West Sky Location,42.3222222,-83.1763889,US,Midwest
2/08/2008 11:45,tulsa,OK,US,teardrop,10,While laying down studying stars with binoculars I saw a ovel-teardrop shaped craft up close with bare eye then with binoculars,36.1538889,-95.9925,US,Southeast
2/08/2008 22:30,brady,TX,US,other,900,Witnessed&#44 two gray objects flying without lights and sound.,31.135,-99.3347222,US,Southeast
2/08/2008 22:40,oceanside,NY,US,oval,4,Witnessed unlit oval craft.,40.6386111,-73.6405556,US,Northeast
2/08/2008 23:10,wapakoneta,OH,US,sphere,90,sphere with orange flame moving across sky.,40.5677778,-84.1936111,US,Midwest
2/08/2009 0:25,skaneateles,NY,US,circle,60,Circular object with white lights and spot light.  Was about 10 feet in diameter&#44 and 10-20 ft off ground,42.9469444,-76.4294444,US,Northeast
2/08/2010 21:45,springfield,MO,US,flash,780,tuesday eve at 945 pm my wife and I witnessed a ufo in the west sky.bright changed colors then slowly faded and blinked then faded out,37.2152778,-93.2980556,US,Midwest
2/08/2011 21:15,albuquerque,NM,US,circle,60,Green&#44 glowing circle being chased through the albuquerque sky by helicopter,35.0844444,-106.6505556,US,Southwest
2/08/2012 0:00,penn,ND,US,other,60,We saw a deep orange orb that night...,48.2216667,-99.0886111,US,Midwest
2/08/2012 3:30,lake havasu city,AZ,US,disk,30,Saucer shaped ufo with 7 or 8 very bright lights seen south of Lake Havasu City&#44 AZ,34.4838889,-114.3216667,US,Southwest
2/08/2012 21:00,dubois,PA,US,unknown,60,The report dated 8-2-12 in Dubois PA is a hoax.  I read the same report last year. Check your files.,41.121012,-78.758326,US,Northeast
2/08/2012 23:18,van horne,IA,US,disk,120,Disk-shaped object seen above treeline,42.0086111,-92.0908333,US,Midwest
2/08/2013 0:50,dumfries,VA,US,sphere,30,Sphere/fireball falls toward Earth&#44 then&#44 disappears before contact,38.5675,-77.3283333,US,Southeast
2/08/2013 1:00,roanoke,VA,US,other,120,Short 3 foot alien seen near creek in Roanoke&#44 VA.,37.2708333,-79.9416667,US,Southeast
2/08/2013 3:30,carbonear/hr grace (canada),AMERICA,CA,light,120,UFO Newfoundland,47.737522,-53.229487,America,AMERICA
2/08/2013 20:45,newport news,VA,US,light,180,Saw several red lights (appeared to be airplane lights)&#44 one white&#44 moving silently and slowly in the dark night sky all grouped togeth,36.9786111,-76.4283333,US,Southeast
2/08/2013 21:00,liverpool,NY,US,sphere,3600,White shimmering spherical object in western sky just above the horizon after sundown,43.1063889,-76.2180556,US,Northeast
2/08/2013 21:30,huntington,WV,US,light,90,Numerous star-like objects observed in Huntington&#44 WV,38.4191667,-82.4452778,US,Southeast
2/08/2013 23:00,paterson,NJ,US,light,300,I actually have video footage it started off as a green ball going across the sky then it stopped backed up it seem like turned differe,40.9166667,-74.1722222,US,Northeast
22/08/1962 20:00,charlottetown (canada),AMERICA,CA,light,180,Speeding light from horizon stopping and turning 90 degrees at high speed and then hovering overhead.,46.233333,-63.133333,America,AMERICA
22/08/1964 18:40,florence,AL,US,disk,60,Typical &quot;saucer shaped craft&quot; followed a valley leading to a major hydroelectric plant on the Tennessee River.,34.7997222,-87.6772222,US,Southeast
22/08/1966 23:00,seatac,WA,US,unknown,120,SAW UFO AT NIGHT TAKE OFF SO FAST THAT IT LOOKED LIKE IT KICKED IT INTO WARP DRIVE.,47.4538889,-122.3205556,US,West
22/08/1977 0:00,huntington beach,CA,US,circle,240,Incident on Pacific Coast Highway leads to time loss,33.6602778,-117.9983333,US,West
22/08/1979 21:00,lake wateree (on),SC,US,light,2400,On a midweek night in late August 1979&#44 I&#44 my oldest son Eric&#44 his friend who was home on leave from the Army and Mr. Lee Grant&#44 owner,34.413312,-80.796249,US,Southeast
22/08/1980 18:00,kent,WA,US,teardrop,90,August&#44 6 p.m.&#44 clear day&#44 UFO at 1000 ft altitude&#44 airspeed approx. 150 knots&#44 circular&#44 no sound&#44 black color.&#44 six witnesses.&#44,47.3811111,-122.2336111,US,West
22/08/1998 23:15,sparta (12 mi.north of&#44 countryside),NC,US,unknown,300,A 69-yr-old male sighted small lights below the planet Jupiter. Looking through binoculars&#44 another male 65 years old&#44 sighted small li,36.5052778,-81.1211111,US,Southeast
22/08/1999 21:30,cave juntion,OR,US,cigar,30,A large object on a hill 2miles away that began to rotate and fly disapperared.,42.162891,-123.648123,US,West
22/08/1999 23:30,portland (@ the holiday inn),ME,US,triangle,300,bright orange not to high up but move way to fast to not make any sounds&#44sharp turns at high speeds in and out of formation&#44dropped and,43.6613889,-70.2558333,US,Northeast
22/08/2001 21:30,litchfield,ME,US,unknown,120,I was in the house when I heard a thunder like noise coming from outside. At first I thought it soundered like thunder but it lasted lo,44.174074,-69.93356,US,Northeast
22/08/2001 21:50,scottsdale,AZ,US,light,300,Bright Lights in the Southern Sky over Phoenix.,33.5091667,-111.8983333,US,Southwest
22/08/2002 2:14,crystal lake,IL,US,unknown,1800,Musical Tones heard during thunderstorm in Crystal Lake,42.2411111,-88.3161111,US,Midwest
22/08/2002 21:00,london (canada),AMERICA,CA,light,2700,Bright Ball of light . No blinking lights just a solid ball of light.,42.983333,-81.25,America,AMERICA
22/08/2002 22:50,williamstown/hammonton,NJ,US,triangle,600,Multiple Triangle crafts spotted on the Atlantic City Expressway,39.665558,-74.889108,US,Northeast
22/08/2004 22:00,victoria (canada),AMERICA,CA,rectangle,60,slow moving rectangle lifts away from hover position and vanishes in a flash,46.216667,-63.483333,America,AMERICA
22/08/2005 0:00,doncaster (south yorkshire) (uk/england),EUROPE,GB,sphere,600,I saw a light in the sky with a smaller light orbiting it moving strangely.,53.533333,-1.116667,Europe,EUROPE
22/08/2005 6:25,corona,CA,US,unknown,900,bright light headed ENE in daylight hours&#44 very fast&#44 changes in direction and speed&#44 metallic object,33.8752778,-117.5655556,US,West
22/08/2005 19:42,presque isle,MI,US,light,240,A white light in a rural orange and gray sky.,45.3041667,-83.4769444,US,Midwest
22/08/2006 0:01,huntington,WV,US,light,600,craft far off in distance with different colored lights.,38.4191667,-82.4452778,US,Southeast
22/08/2006 6:45,naples,FL,US,light,240,very bright reddish light that hovered&#44 moved from side to side&#44 and disappeared in the distance at rapid speeds,26.1416667,-81.795,US,Southeast
22/08/2006 20:05,freehold,NJ,US,light,300,A bright light that hoover motionless eventually ascended straight up,40.26,-74.2741667,US,Northeast
22/08/2007 20:30,las vegas,NV,US,circle,120,light circle with knob-like shapes on 2 sides seen above moon trailing plane and then ascended until it disappeared. this was observed,36.175,-115.1363889,US,West
22/08/2007 21:00,myrtle beach,SC,US,oval,900,Two red ovals moving in irregular movements in a south-east approach.,33.6888889,-78.8869444,US,Southeast
22/08/2007 22:00,fort hood/killeen,TX,US,circle,2700,Weird lights,31.117119,-97.727796,US,Southeast
22/08/2008 19:15,westlake,LA,US,other,2400,Disappearing daytime star-like object appeared and disappeared seven times during daylight hours.  ((NUFORC Note:  Jupiter??  PD)),30.2419444,-93.2505556,US,Southeast
22/08/2008 19:45,pass christian,MS,US,fireball,10,We saw a bright green light fall from NW to SE very quickly.,30.3155556,-89.2475,US,Southeast
22/08/2008 23:00,chicago,IL,US,light,3600,Multiple blinking orange orbs over downtown and north side of Chicago,41.85,-87.65,US,Midwest
22/08/2008 23:36,brandon (canada),AMERICA,CA,light,15,One night as my mom and dad were driving back to our campsite near Brandon&#44 I looked into the clouds and saw an unnatural green light t,49.833333,-99.95,America,AMERICA
22/08/2009 4:30,warm springs,MT,US,light,3600,Bright flickering Light,46.1813889,-112.7838889,US,West
22/08/2009 21:30,annandale,MN,US,light,600,A circular&#44 rotating amber light decended and disappeared.  Then the same light later ascended.,45.2627778,-94.1241667,US,Midwest
22/08/2010 1:30,alencon (france),EUROPE,FR,light,20,Orange lights crossing the sky in Alencon (Normandy) 08/22/2010.,48.432856,0.091266,Europe,EUROPE
22/08/2010 16:45,washington,UT,US,unknown,120,Was photgraphing clouds and didn&#39t see object until I was looking at the photos on my computer.,37.1305556,-113.5075,US,West
22/08/2010 23:00,huntsville (near),TX,US,light,7200,Hovering Glowing object for 2 hours near Huntsville Texas that moved around the western sky and appeard to shoot objects from it,30.7233333,-95.5505556,US,Southeast
22/08/2012 4:00,hondo (canada),AMERICA,CA,disk,4,Symmetrical.,55.066667,-114.033333,America,AMERICA
22/08/2012 11:00,morristown,TN,US,rectangle,300,5th UFO Sighting around my 50th Birthday.,36.2138889,-83.295,US,Southeast
22/08/2012 13:10,madison,AL,US,light,180,Triangular light drifting high over Madison&#44 AL in full daylight.,34.6991667,-86.7483333,US,Southeast
22/08/2012 19:00,hoover,AL,US,light,480,White light that appeared as comet but changed shape and slowed down.,33.4052778,-86.8113889,US,Southeast
22/08/2012 20:05,new york city (fresh meadows; queens),NY,US,cigar,120,Object was bright-neon-blue colored flying for about 2 minutes,40.7141667,-74.0063889,US,Northeast
22/08/2013 0:00,winnipeg (canada),AMERICA,CA,fireball,10800,Hi i live in Winnipeg there have been  some odd glowing red balls seen over the city( this was witnessed by by cousin and another frein,49.883333,-97.166667,America,AMERICA
22/08/2013 20:45,gig harbor,WA,US,triangle,120,Bright lights/craft observed flying low over highway.,47.3294444,-122.5788889,US,West
22/08/2013 21:00,chicago,IL,US,triangle,120,Red fireball orbs and about two triangles ascending from chicago lake michigan,41.85,-87.65,US,Midwest
22/08/2013 21:47,deepwater,MO,US,sphere,600,Bright blue-white round or spherical object moving smoothly &amp; rapidly across the sky during observation of Nova Delphinus 2013.,38.2605556,-93.7727778,US,Midwest
22/08/2013 22:00,petersburg,VA,US,fireball,300,Ball of fire disappear in night sky.,37.2277778,-77.4022222,US,Southeast
22/08/2013 23:30,massey (canada),AMERICA,CA,oval,120,Bright light shooting through the sky with no sound.,46.2,-82.083333,America,AMERICA
23/08/1963 22:00,broadalbin,NY,US,light,600,I was 13 at the time and had a great interest in aviation&#44and still do with 32 yrs under my belt with USAirways.I was walking home and,43.0586111,-74.1969444,US,Northeast
23/08/1997 20:00,billings,MT,US,cigar,8,Cigar-shaped object flies from horizon to horizon over Billings&#44 Montana.,45.7833333,-108.5,US,West
23/08/1997 22:00,hermosillo&#44 sonora (mexico),AMERICA,MX,other,10,A white boomerrang spaceship decloaked (six blocks away)&#44 then like&#44 warp speed away.(Star Trek stlye).,29.072967,-110.955919,America,AMERICA
23/08/1999 14:40,milford,CT,US,cigar,150,cigar shape ship with message.,41.2222222,-73.0569444,US,Northeast
23/08/2000 20:10,istanbul (turkey),ASIA,TR,fireball,10,On wednesday evening&#44 after the earthquake which happened at time 16:41 at Hendek&#44 Ankara&#44 we were driving in atasehir &#44 where is at&#44 t,41.00527,28.97696,Asia,ASIA
23/08/2001 21:00,galena,MO,US,chevron,600,It was a v or u shape with 3 lights on the front and one orange one on the back&#44 made NO noise and 200 ft. in the air huvring over us,36.8052778,-93.4663889,US,Midwest
23/08/2001 23:00,ogden (near),IA,US,light,60,I saw a strange light in the sky that moved in a way that convential aircraft cannot move.,42.0391667,-94.0275,US,Midwest
23/08/2002 2:30,louisville,KY,US,light,1800,dancing light(s),38.2541667,-85.7594444,US,Southeast
23/08/2002 3:45,albuquerque,NM,US,flash,5,I was smoking a cigarette when I looked up and saw a little brite light  moving slow for about 5 seconds. Then i saw it flash with a br,35.0844444,-106.6505556,US,Southwest
23/08/2002 21:10,blackpool (uk/england),EUROPE,GB,unknown,300,strange lights in the sky,53.816667,-3.05,Europe,EUROPE
23/08/2002 21:45,marmaris (turkey),ASIA,TR,unknown,120,At first two dots (like you would normally see satelites at night) were escorting a kind of rotating ice crystal from west to east over,36.850566,28.255586,Asia,ASIA
